keyword,platform,pid,name,price,status,description,image_url,link,date,normalized_title,brand,model_name,product_type,is_accessory,storage_gb
맥북,번개장터,398250433,[매입]게이밍노트북 맥북프로 맥북에어 M4 M3 미개봉최고가매입,4850000,판매중,,https://media.bunjang.co.kr/product/398250433_1_1774836266_w{res}.jpg,https://m.bunjang.co.kr/products/398250433,2026-05-06 19:00,[매입]게이밍노트북 맥북프로 맥북에어 m4 m3 최고가매입,애플,맥북 프로,LAPTOP,N,
맥북,번개장터,406383869,맥북에어13m4실버,1450000,판매중,,https://media.bunjang.co.kr/product/406383869_1_1778061738_w{res}.jpg,https://m.bunjang.co.kr/products/406383869,2026-05-06 18:55,맥북에어13m4실버,애플,맥북 에어,LAPTOP,N,
맥북,번개장터,290857278,"(새상품)맥북 에어 13인치 투명케이스 M1,M2,M3",7000,판매중,,https://media.bunjang.co.kr/product/290857278_1_1744668201_w{res}.jpg,https://m.bunjang.co.kr/products/290857278,2026-05-06 18:53,"()맥북 에어 13인치 투명케이스 m1,m2,m3",애플,맥북 에어,CASE,Y,
맥북,번개장터,406382367,Apple 맥북 프로 13 M2 256GB 실버,650000,판매중,,https://media.bunjang.co.kr/product/406382367_1_1778060949_w{res}.jpg,https://m.bunjang.co.kr/products/406382367,2026-05-06 18:49,apple 맥북 프로 13 m2 256gb 실버,애플,맥북 프로,LAPTOP,N,256.0
맥북,번개장터,406381972,맥북m5pro 14인치 / 실버/ 영문배열!,9999999,판매중,,https://media.bunjang.co.kr/product/406381972_1_1778060846_w{res}.jpg,https://m.bunjang.co.kr/products/406381972,2026-05-06 18:47,맥북m5pro 14인치 / 실버/ 영문배열!,애플,맥북,LAPTOP,N,
맥북,번개장터,404415640,애플 맥북에어13 2014 팝니다!,97500,판매중,,https://media.bunjang.co.kr/product/404415640_1_1778059971_w{res}.jpg,https://m.bunjang.co.kr/products/404415640,2026-05-06 18:47,애플 맥북에어13 2014 !,애플,맥북 에어,LAPTOP,N,
맥북,번개장터,397510833,맥북프로 2020 m1 256,750000,판매중,,https://media.bunjang.co.kr/product/397510833_1_1776764270_w{res}.jpg,https://m.bunjang.co.kr/products/397510833,2026-05-06 18:43,맥북프로 2020 m1 256,애플,맥북 프로,LAPTOP,N,
맥북,번개장터,387222750,(미개봉 새상품) 케이스티파이 애플 맥북 프로 14인치 케이스,65000,판매중,,https://media.bunjang.co.kr/product/387222750_1_1770270387_w{res}.jpg,https://m.bunjang.co.kr/products/387222750,2026-05-06 18:40,( ) 케이스티파이 애플 맥북 프로 14인치 케이스,애플,맥북 프로,CASE,Y,
맥북,번개장터,404288131,애플 맥북에어 15인치 M5 16gb,1900000,판매중,,https://media.bunjang.co.kr/product/404288131_1_1777625710_w{res}.jpg,https://m.bunjang.co.kr/products/404288131,2026-05-06 18:40,애플 맥북에어 15인치 m5 16gb,애플,맥북 에어,LAPTOP,N,16.0
맥북,번개장터,406265769,맥북 프로 M1 13인치 스페이스 그레이 S급 팝니다.,950000,판매중,,https://media.bunjang.co.kr/product/406265769_1_1778020706_w{res}.jpg,https://m.bunjang.co.kr/products/406265769,2026-05-06 18:38,맥북 프로 m1 13인치 스페이스 그레이 s급 .,애플,맥북 프로,LAPTOP,N,
맥북,번개장터,342368111,맥북 m2 13인치 에어 화면보호필름,15000,판매중,,https://media.bunjang.co.kr/product/342368111_1_1751299706_w{res}.jpg,https://m.bunjang.co.kr/products/342368111,2026-05-06 18:36,맥북 m2 13인치 에어 화면보호필름,애플,맥북 에어,FILM,Y,
맥북,번개장터,403345137,맥북프로 14 m3 max 14코어 96gb 팝니다,4600000,판매중,,https://media.bunjang.co.kr/product/403345137_1_1778059911_w{res}.jpg,https://m.bunjang.co.kr/products/403345137,2026-05-06 18:32,맥북프로 14 m3 max 14코어 96gb,애플,맥북 프로,LAPTOP,N,96.0
맥북,번개장터,406160323,HP오멘16 게이밍 노트북 인텔13세대 4060 ddr5 32gb+가방,1260000,판매중,,https://media.bunjang.co.kr/product/406160323_1_1777976000_w{res}.jpg,https://m.bunjang.co.kr/products/406160323,2026-05-06 18:31,hp오멘16 게이밍 노트북 인텔13세대 4060 ddr5 32gb+가방,,,LAPTOP,N,32.0
