keyword,platform,pid,name,price,status,description,image_url,link,date,normalized_title,brand,model_name,product_type,is_accessory,storage_gb
아이폰,번개장터,406414968,케이스티파이 아이폰케이스 16pro,80000,판매중,,https://media.bunjang.co.kr/product/406414968_1_1778069513_w{res}.jpg,https://m.bunjang.co.kr/products/406414968,2026-05-06 21:10,케이스티파이 아이폰케이스 16pro,애플,,CASE,Y,
아이폰,번개장터,406414886,아이폰 6s 로즈골드,100000,판매중,,https://media.bunjang.co.kr/product/406414886_1_1778069531_w{res}.jpg,https://m.bunjang.co.kr/products/406414886,2026-05-06 21:10,아이폰 6s 로즈골드,애플,아이폰 6,PHONE,N,
아이폰,번개장터,401913372,[특가할인] 아이폰7 32GB 128GB 매트블랙,125000,판매중,,https://media.bunjang.co.kr/product/401913372_1_1777908090_w{res}.jpg,https://m.bunjang.co.kr/products/401913372,2026-05-06 21:10,[특가할인] 아이폰7 32gb 128gb 매트블랙,애플,아이폰 7,PHONE,N,32.0
아이폰,번개장터,401096403,[특가할인/배터리100%] 아이폰7 32GB 실버,150000,판매중,,https://media.bunjang.co.kr/product/401096403_1_1777908275_w{res}.jpg,https://m.bunjang.co.kr/products/401096403,2026-05-06 21:10,[특가할인/배터리100%] 아이폰7 32gb 실버,애플,아이폰 7,PHONE,N,32.0
아이폰,번개장터,381951600,[당일배송] S급 아이폰6S 스페이스그레이 16GB,120000,판매중,,https://media.bunjang.co.kr/product/381951600_1_1777859202_w{res}.jpg,https://m.bunjang.co.kr/products/381951600,2026-05-06 21:10,[당일배송] s급 아이폰6s 스페이스그레이 16gb,애플,아이폰 6,PHONE,N,16.0
아이폰,번개장터,367752748,[오늘출발] 아이폰7 32GB 실버,155000,판매중,,https://media.bunjang.co.kr/product/367752748_1_1778065917_w{res}.jpg,https://m.bunjang.co.kr/products/367752748,2026-05-06 21:10,[오늘출발] 아이폰7 32gb 실버,애플,아이폰 7,PHONE,N,32.0
아이폰,번개장터,365812874,[오늘출발] A급 아이폰7 32GB 128GB 전색상 판매,130000,판매중,,https://media.bunjang.co.kr/product/365812874_1_1777903149_w{res}.jpg,https://m.bunjang.co.kr/products/365812874,2026-05-06 21:10,[오늘출발] a급 아이폰7 32gb 128gb 전색상,애플,아이폰 7,PHONE,N,32.0
아이폰,번개장터,365791927,[국내당일발송] 아이폰6S 16G 32GB 64GB 128GB,120000,판매중,,https://media.bunjang.co.kr/product/365791927_1_1770118340_w{res}.jpg,https://m.bunjang.co.kr/products/365791927,2026-05-06 21:10,[국내당일발송] 아이폰6s 16g 32gb 64gb 128gb,애플,아이폰 6,PHONE,N,32.0
아이폰,번개장터,363183332,[오늘출발] S급 아이폰6 100% 전색상 판매합니다,85000,판매중,,https://media.bunjang.co.kr/product/363183332_1_1778047326_w{res}.jpg,https://m.bunjang.co.kr/products/363183332,2026-05-06 21:10,[오늘출발] s급 아이폰6 100% 전색상,애플,아이폰 6,PHONE,N,
아이폰,번개장터,355159842,[빠른배송] A급 아이폰5 블랙 실버,80000,판매중,,https://media.bunjang.co.kr/product/355159842_1_1770871457_w{res}.jpg,https://m.bunjang.co.kr/products/355159842,2026-05-06 21:10,[빠른배송] a급 아이폰5 블랙 실버,애플,아이폰 5,PHONE,N,
아이폰,번개장터,353700156,"[당일배송] 아이폰 6S 16GB~아이폰5,5s,6,7,8 사진용",120000,판매중,,https://media.bunjang.co.kr/product/353700156_1_1770659126_w{res}.jpg,https://m.bunjang.co.kr/products/353700156,2026-05-06 21:10,"[당일배송] 아이폰 6s 16gb~아이폰5,5s,6,7,8 사진용",애플,아이폰 6,PHONE,N,16.0
아이폰,번개장터,406261715,설명필독) 순정 아이폰7 실버 128기가 성능 98 판매,170000,판매중,,https://media.bunjang.co.kr/product/406261715_1_1778015230_w{res}.jpg,https://m.bunjang.co.kr/products/406261715,2026-05-06 21:09,설명필독) 순정 아이폰7 실버 128기가 성능 98,애플,아이폰 7,PHONE,N,128.0
아이폰,번개장터,399421911,아이폰12 블랙 128g,120000,판매중,,https://media.bunjang.co.kr/product/399421911_1_1777974140_w{res}.jpg,https://m.bunjang.co.kr/products/399421911,2026-05-06 21:09,아이폰12 블랙 128g,애플,아이폰 12,PHONE,N,
아이폰,번개장터,406414586,아이폰 공기계 se1 실버 128기가,180000,판매중,,https://media.bunjang.co.kr/product/406414586_1_1778069337_w{res}.jpg,https://m.bunjang.co.kr/products/406414586,2026-05-06 21:08,아이폰 공기계 se1 실버 128기가,애플,,PHONE,N,128.0
아이폰,번개장터,393378468,아이폰 13 미드나이트 128 풀박스 팝니다,400000,판매중,,https://media.bunjang.co.kr/product/393378468_1_1775519239_w{res}.jpg,https://m.bunjang.co.kr/products/393378468,2026-05-06 21:08,아이폰 13 미드나이트 128 스,애플,아이폰 13,PHONE,N,
아이폰,번개장터,406190258,[자급제]아이폰 16프로맥스 화이트 512GB 풀박스,1480000,판매중,,https://media.bunjang.co.kr/product/406190258_1_1778069347_w{res}.jpg,https://m.bunjang.co.kr/products/406190258,2026-05-06 21:07,[자급제]아이폰 16프로맥스 화이트 512gb 스,애플,아이폰 16 프로맥스,PHONE,N,512.0
아이폰,번개장터,403578168,아이폰5 아이폰5s 아이폰se1 케이스 세일러문,15000,판매중,,https://media.bunjang.co.kr/product/403578168_1_1776961909_w{res}.jpg,https://m.bunjang.co.kr/products/403578168,2026-05-06 21:07,아이폰5 아이폰5s 아이폰se1 케이스 세일러문,애플,아이폰 5,CASE,Y,
아이폰,번개장터,406414239,아이폰se1,140000,판매중,,https://media.bunjang.co.kr/product/406414239_1_1778069218_w{res}.jpg,https://m.bunjang.co.kr/products/406414239,2026-05-06 21:06,아이폰se1,애플,,PHONE,N,
아이폰,번개장터,400628220,[당일발송] 아이폰7 32GB 128GB (5color),125000,판매중,,https://media.bunjang.co.kr/product/400628220_1_1777896539_w{res}.jpg,https://m.bunjang.co.kr/products/400628220,2026-05-06 21:05,[당일발송] 아이폰7 32gb 128gb (5color),애플,아이폰 7,PHONE,N,32.0
아이폰,번개장터,395718058,아이폰 15Pro 블루 티타늄 128g s급공기계,840000,판매중,,https://media.bunjang.co.kr/product/395718058_1_1777443267_w{res}.jpg,https://m.bunjang.co.kr/products/395718058,2026-05-06 21:05,아이폰 15pro 블루 티타늄 128g s급공기계,애플,아이폰 15,PHONE,N,
아이폰,번개장터,400624314,[당일발송] 아이폰7 32GB 128GB (5color),125000,판매중,,https://media.bunjang.co.kr/product/400624314_1_1777902673_w{res}.jpg,https://m.bunjang.co.kr/products/400624314,2026-05-06 21:05,[당일발송] 아이폰7 32gb 128gb (5color),애플,아이폰 7,PHONE,N,32.0
아이폰,번개장터,393276572,(구매합니다) 아이폰17 프로 프로맥스 미개봉 자급제 매입,1700000,판매중,,https://media.bunjang.co.kr/product/393276572_1_1778040546_w{res}.jpg,https://m.bunjang.co.kr/products/393276572,2026-05-06 21:05,() 아이폰17 프로 프로맥스 자급제 매입,애플,아이폰 17 프로,PHONE,N,
아이폰,번개장터,373387773,[국내배송] 아이폰6S 전색상특가 판매,100000,판매중,,https://media.bunjang.co.kr/product/373387773_1_1777528086_w{res}.jpg,https://m.bunjang.co.kr/products/373387773,2026-05-06 21:05,[국내배송] 아이폰6s 전색상특가,애플,아이폰 6,PHONE,N,
아이폰,번개장터,367083850,S급 아이폰se1 6s 5s 6 7 xs 초특가 판매!!!,99000,판매중,,https://media.bunjang.co.kr/product/367083850_1_1775210863_w{res}.jpg,https://m.bunjang.co.kr/products/367083850,2026-05-06 21:05,s급 아이폰se1 6s 5s 6 7 xs 초특가 !!!,애플,,PHONE,N,
아이폰,번개장터,358021283,아이폰se1 6s 5s 5c 6 7 초초특가 판매!!!,59000,판매중,,https://media.bunjang.co.kr/product/358021283_1_1775210944_w{res}.jpg,https://m.bunjang.co.kr/products/358021283,2026-05-06 21:05,아이폰se1 6s 5s 5c 6 7 초초특가 !!!,애플,,PHONE,N,
아이폰,번개장터,322086922,아이폰16E256기가/미개봉정품/애플케어/새상품,359800,판매중,,https://media.bunjang.co.kr/product/322086922_1_1777561413_w{res}.jpg,https://m.bunjang.co.kr/products/322086922,2026-05-06 21:05,아이폰16e256기가//애플케어/,애플,아이폰 16,PHONE,N,256.0
아이폰,번개장터,313184921,[25년 미사용제품특가]아이폰16 일반 가성비제품 전색상 재입고 리뷰확인,198800,판매중,,https://media.bunjang.co.kr/product/313184921_1_1737965752_w{res}.jpg,https://m.bunjang.co.kr/products/313184921,2026-05-06 21:05,[25년 미사용제품특가]아이폰16 일반 가성비제품 전색상 재입고 리뷰확인,애플,아이폰 16,PHONE,N,
아이폰,번개장터,305450572,[Apple 마켓]아이폰16프로 9차 재입고,589800,판매중,,https://media.bunjang.co.kr/product/305450572_1_1766325276_w{res}.jpg,https://m.bunjang.co.kr/products/305450572,2026-05-06 21:05,[apple 마켓]아이폰16프로 9차 재입고,애플,아이폰 16 프로,PHONE,N,
아이폰,번개장터,294506032,[미개봉/새상품]아이폰16/16플러스 전색상입고,289900,판매중,,https://media.bunjang.co.kr/product/294506032_1_1773821732_w{res}.jpg,https://m.bunjang.co.kr/products/294506032,2026-05-06 21:05,[/]아이폰16/16플러스 전색상입고,애플,아이폰 16,PHONE,N,
아이폰,번개장터,406298293,아이폰8.64GB배터리100%S급,180000,판매중,,https://media.bunjang.co.kr/product/406298293_1_1778036824_w{res}.jpg,https://m.bunjang.co.kr/products/406298293,2026-05-06 21:04,아이폰8.64gb배터리100%s급,애플,아이폰 8,PHONE,N,64.0
아이폰,번개장터,406297450,아이폰8.64GB배터리100%,180000,판매중,,https://media.bunjang.co.kr/product/406297450_1_1778036536_w{res}.jpg,https://m.bunjang.co.kr/products/406297450,2026-05-06 21:04,아이폰8.64gb배터리100%,애플,아이폰 8,PHONE,N,64.0
아이폰,번개장터,406285543,아이폰SE3.64GB배터리100%실버A급,240000,판매중,,https://media.bunjang.co.kr/product/406285543_1_1778032135_w{res}.jpg,https://m.bunjang.co.kr/products/406285543,2026-05-06 21:04,아이폰se3.64gb배터리100%실버a급,애플,,PHONE,N,64.0
아이폰,번개장터,403317246,아이폰8플러스.64GB.배더리100%,180000,판매중,,https://media.bunjang.co.kr/product/403317246_1_1776854160_w{res}.jpg,https://m.bunjang.co.kr/products/403317246,2026-05-06 21:04,아이폰8플러스.64gb.배더리100%,애플,아이폰 8 플러스,PHONE,N,64.0
아이폰,번개장터,403318984,아이폰7플러스 128GB.배터리100%,160000,판매중,,https://media.bunjang.co.kr/product/403318984_1_1776854702_w{res}.jpg,https://m.bunjang.co.kr/products/403318984,2026-05-06 21:04,아이폰7플러스 128gb.배터리100%,애플,아이폰 7 플러스,PHONE,N,128.0
아이폰,번개장터,406413673,아이폰 13 프로 256 그래파이트,420000,판매중,,https://media.bunjang.co.kr/product/406413673_1_1778069069_w{res}.jpg,https://m.bunjang.co.kr/products/406413673,2026-05-06 21:04,아이폰 13 프로 256 그래파이트,애플,아이폰 13 프로,PHONE,N,
아이폰,번개장터,391462954,아이폰14 블랙 128기가,360000,판매중,,https://media.bunjang.co.kr/product/391462954_1_1777959593_w{res}.jpg,https://m.bunjang.co.kr/products/391462954,2026-05-06 21:04,아이폰14 블랙 128기가,애플,아이폰 14,PHONE,N,128.0
아이폰,번개장터,317556107,새상품 블루투스 리모컨  아이폰 삼성 스마트폰 휴대폰 카메라 삼각대 셀카,2000,판매중,,https://media.bunjang.co.kr/product/317556107_1_1768398025_w{res}.jpg,https://m.bunjang.co.kr/products/317556107,2026-05-06 21:03,블루투스 리모컨 아이폰 삼성 스마트폰 휴대폰 카메라 삼각대 셀카,애플,,PHONE,N,
아이폰,번개장터,401737721,아이폰8,70000,판매중,,https://media.bunjang.co.kr/product/401737721_1_1778068930_w{res}.jpg,https://m.bunjang.co.kr/products/401737721,2026-05-06 21:02,아이폰8,애플,아이폰 8,PHONE,N,
아이폰,번개장터,137072824,아이폰se2 아이폰7 케이스,5000,판매중,,https://media.bunjang.co.kr/product/137072824_1_1750947005_w{res}.jpg,https://m.bunjang.co.kr/products/137072824,2026-05-06 21:02,아이폰se2 아이폰7 케이스,애플,아이폰 7,CASE,Y,
아이폰,번개장터,41750454,SkyRox iPhone 6 Armor 3색 컬러교체 케이스,2000,판매중,,https://media.bunjang.co.kr/product/41750454_1_1623660951_w{res}.jpg,https://m.bunjang.co.kr/products/41750454,2026-05-06 21:02,skyrox iphone 6 armor 3색 컬러교체 케이스,애플,,CASE,Y,
아이폰,번개장터,38182577,"아이폰6/6+,노트4,액정보호필름",3000,판매중,,https://media.bunjang.co.kr/product/38182577_1_1623661069_w{res}.jpg,https://m.bunjang.co.kr/products/38182577,2026-05-06 21:02,"아이폰6/6+,노트4,액정보호필름",애플,아이폰 6,FILM,Y,
아이폰,번개장터,405911768,아이폰 14 프로 128GB 화이트 공기계,590000,판매중,,https://media.bunjang.co.kr/product/405911768_1_1777949558_w{res}.jpg,https://m.bunjang.co.kr/products/405911768,2026-05-06 21:02,아이폰 14 프로 128gb 화이트 공기계,애플,아이폰 14 프로,PHONE,N,128.0
아이폰,번개장터,388449941,A급 아이폰 7 32GB(국내당일발송),130000,판매중,,https://media.bunjang.co.kr/product/388449941_1_1773136045_w{res}.jpg,https://m.bunjang.co.kr/products/388449941,2026-05-06 21:01,a급 아이폰 7 32gb(국내당일발송),애플,아이폰 7,PHONE,N,32.0
아이폰,번개장터,287930892,아이폰15프로맥스/256GB[APPLE],568000,판매중,,https://media.bunjang.co.kr/product/287930892_1_1754537958_w{res}.jpg,https://m.bunjang.co.kr/products/287930892,2026-05-06 21:01,아이폰15프로맥스/256gb[apple],애플,아이폰 15 프로맥스,PHONE,N,256.0
아이폰,번개장터,406133697,아이폰16e 정품 실리콘 케이스 미개봉 판매,21500,판매중,,https://media.bunjang.co.kr/product/406133697_1_1777969260_w{res}.jpg,https://m.bunjang.co.kr/products/406133697,2026-05-06 21:01,아이폰16e 실리콘 케이스,애플,아이폰 16,CASE,Y,
아이폰,번개장터,361512256,피으 아이폰16pro 젤하드 Heart iPhone case 팔아요,8000,판매중,,https://media.bunjang.co.kr/product/361512256_1_1769861899_w{res}.jpg,https://m.bunjang.co.kr/products/361512256,2026-05-06 21:01,피으 아이폰16pro 젤하드 heart iphone case,애플,아이폰 16,PHONE,N,
아이폰,번개장터,406412865,타오바오 아이폰 공기계 구해용,20000,판매중,,https://media.bunjang.co.kr/product/406412865_1_1778068850_w{res}.jpg,https://m.bunjang.co.kr/products/406412865,2026-05-06 21:00,타오바오 아이폰 공기계 구해용,애플,,PHONE,N,
아이폰,번개장터,405820641,급처s급) 아이폰 에어 자급제 256 아이폰17 에어,1150000,판매중,,https://media.bunjang.co.kr/product/405820641_1_1777858438_w{res}.jpg,https://m.bunjang.co.kr/products/405820641,2026-05-06 21:00,s급) 아이폰 에어 자급제 256 아이폰17 에어,애플,아이폰 17,PHONE,N,
아이폰,번개장터,404124183,급처)s급 아이폰에어 512기가 아이폰17 에어,1290000,판매중,,https://media.bunjang.co.kr/product/404124183_1_1777189303_w{res}.jpg,https://m.bunjang.co.kr/products/404124183,2026-05-06 21:00,)s급 아이폰에어 512기가 아이폰17 에어,애플,아이폰 17,PHONE,N,512.0
아이폰,번개장터,405070499,거진새거)아이폰에어 256골드 아이폰17에어,1250000,판매중,,https://media.bunjang.co.kr/product/405070499_1_1777573460_w{res}.jpg,https://m.bunjang.co.kr/products/405070499,2026-05-06 21:00,거진새거)아이폰에어 256골드 아이폰17에어,애플,아이폰 17,PHONE,N,
아이폰,번개장터,386522035,삽니다)중고폰 아이폰 갤럭시 아이폰14 아이폰13 침수폰 파손폰 매입,400000,판매중,,https://media.bunjang.co.kr/product/386522035_1_1776915443_w{res}.jpg,https://m.bunjang.co.kr/products/386522035,2026-05-06 21:00,)중고폰 아이폰 갤럭시 아이폰14 아이폰13 침수폰 파손폰 매입,애플,아이폰 14,PHONE,N,
아이폰,번개장터,378021628,아이폰 xs 스페이스 그레이 64 + wildflower Dolphin,260000,판매중,,https://media.bunjang.co.kr/product/378021628_1_1777539663_w{res}.jpg,https://m.bunjang.co.kr/products/378021628,2026-05-06 21:00,아이폰 xs 스페이스 그레이 64 + wildflower dolphin,애플,,PHONE,N,
아이폰,번개장터,406412741,[최저가/번장1등]큐베이스에이블톤가상악기플러그인로직오토튠프로어도비원격설치,10000,판매중,,https://media.bunjang.co.kr/product/406412741_1_1778068816_w{res}.jpg,https://m.bunjang.co.kr/products/406412741,2026-05-06 21:00,[최저가/번장1등]큐베이스에이블톤가상악기플러그인로직오토튠프로어도비원격설치,,,UNKNOWN,N,
아이폰,번개장터,402659970,아이폰16 플러스 정품 실리콘/투명 맥세이프 케이스 미개봉 판매,30000,판매중,,https://media.bunjang.co.kr/product/402659970_1_1777841994_w{res}.jpg,https://m.bunjang.co.kr/products/402659970,2026-05-06 21:00,아이폰16 플러스 실리콘/투명 맥세이프 케이스,애플,아이폰 16 플러스,CASE,Y,
아이폰,번개장터,404163939,아이폰 13 화이트,290000,판매중,,https://media.bunjang.co.kr/product/404163939_1_1777347266_w{res}.jpg,https://m.bunjang.co.kr/products/404163939,2026-05-06 21:00,아이폰 13 화이트,애플,아이폰 13,PHONE,N,
아이폰,번개장터,406315918,아이폰 2세대 이어폰 중고,125000,판매중,,https://media.bunjang.co.kr/product/406315918_1_1778042805_w{res}.jpg,https://m.bunjang.co.kr/products/406315918,2026-05-06 21:00,아이폰 2세대 이어폰 중고,애플,아이폰 2,PHONE,N,
아이폰,번개장터,406307290,아이폰 2세대 이어폰,165000,판매중,,https://media.bunjang.co.kr/product/406307290_1_1778039940_w{res}.jpg,https://m.bunjang.co.kr/products/406307290,2026-05-06 21:00,아이폰 2세대 이어폰,애플,아이폰 2,PHONE,N,
아이폰,번개장터,405869614,"[미사용/새상품]아이폰16E 재고정리 할인 [13,14,15,17,프로]",50000,판매중,,https://media.bunjang.co.kr/product/405869614_1_1777874408_w{res}.jpg,https://m.bunjang.co.kr/products/405869614,2026-05-06 21:00,"[미사용/]아이폰16e 재고정리 할인 [13,14,15,17,프로]",애플,아이폰 16,PHONE,N,
아이폰,번개장터,405810397,아이폰16 프로 256G.상태최상,1120000,판매중,,https://media.bunjang.co.kr/product/405810397_1_1777853968_w{res}.jpg,https://m.bunjang.co.kr/products/405810397,2026-05-06 21:00,아이폰16 프로 256g.상태최상,애플,아이폰 16 프로,PHONE,N,
아이폰,번개장터,402220486,[배터리100%]아이폰5s 16GB 32GB 64GB (3color),95000,판매중,,https://media.bunjang.co.kr/product/402220486_1_1776830681_w{res}.jpg,https://m.bunjang.co.kr/products/402220486,2026-05-06 21:00,[배터리100%]아이폰5s 16gb 32gb 64gb (3color),애플,아이폰 5,PHONE,N,16.0
아이폰,번개장터,394161073,"[미사용/새상품]아이폰17프로맥스 재고정리 할인 [13,14,15,16]",930000,판매중,,https://media.bunjang.co.kr/product/394161073_1_1773288689_w{res}.jpg,https://m.bunjang.co.kr/products/394161073,2026-05-06 21:00,"[미사용/]아이폰17프로맥스 재고정리 할인 [13,14,15,16]",애플,아이폰 17 프로맥스,PHONE,N,
아이폰,번개장터,394159868,"[미사용/새상품]아이폰17에어 재고정리 할인[13,14,15,16,프로]",410000,판매중,,https://media.bunjang.co.kr/product/394159868_1_1773288742_w{res}.jpg,https://m.bunjang.co.kr/products/394159868,2026-05-06 21:00,"[미사용/]아이폰17에어 재고정리 할인[13,14,15,16,프로]",애플,아이폰 17,PHONE,N,
아이폰,번개장터,394158623,"[미사용/새상품] 아이폰16프로 재고정리 할인 [13,14,15,17]",370000,판매중,,https://media.bunjang.co.kr/product/394158623_1_1773288800_w{res}.jpg,https://m.bunjang.co.kr/products/394158623,2026-05-06 21:00,"[미사용/] 아이폰16프로 재고정리 할인 [13,14,15,17]",애플,아이폰 16 프로,PHONE,N,
아이폰,번개장터,385114479,A급 아이폰 6S 32GB(국내 당일발송),140000,판매중,,https://media.bunjang.co.kr/product/385114479_1_1777876490_w{res}.jpg,https://m.bunjang.co.kr/products/385114479,2026-05-06 21:00,a급 아이폰 6s 32gb(국내 당일발송),애플,아이폰 6,PHONE,N,32.0
아이폰,번개장터,365808019,[국내배송] 아이폰6S 전색상 판매합니다,120000,판매중,,https://media.bunjang.co.kr/product/365808019_1_1773980712_w{res}.jpg,https://m.bunjang.co.kr/products/365808019,2026-05-06 21:00,[국내배송] 아이폰6s 전색상,애플,아이폰 6,PHONE,N,
아이폰,번개장터,364369499,비싸게삽니다!!! 아이폰17프로 17프로맥스 미개봉 256 512 1TB,1700000,판매중,,https://media.bunjang.co.kr/product/364369499_1_1777866180_w{res}.jpg,https://m.bunjang.co.kr/products/364369499,2026-05-06 21:00,비싸게!!! 아이폰17프로 17프로맥스 256 512 1tb,애플,아이폰 17 프로,PHONE,N,
아이폰,번개장터,364344128,비싸게삽니다!!! 아이폰17프로 17프로맥스 미개봉 256 512 1TB,1700000,판매중,,https://media.bunjang.co.kr/product/364344128_1_1777866171_w{res}.jpg,https://m.bunjang.co.kr/products/364344128,2026-05-06 21:00,비싸게!!! 아이폰17프로 17프로맥스 256 512 1tb,애플,아이폰 17 프로,PHONE,N,
아이폰,번개장터,355142863,재입고 [당일배송] 아이폰5S 스페이스 그레이,80000,판매중,,https://media.bunjang.co.kr/product/355142863_1_1761036373_w{res}.jpg,https://m.bunjang.co.kr/products/355142863,2026-05-06 21:00,재입고 [당일배송] 아이폰5s 스페이스 그레이,애플,아이폰 5,PHONE,N,
아이폰,번개장터,353844622,[당일발송] 아이폰 5/5S/6/6S/7/8/ 레트로폰 전색상,999,판매중,,https://media.bunjang.co.kr/product/353844622_1_1761889932_w{res}.jpg,https://m.bunjang.co.kr/products/353844622,2026-05-06 21:00,[당일발송] 아이폰 5/5s/6/6s/7/8/ 레트로폰 전색상,애플,아이폰 5,PHONE,N,
아이폰,번개장터,347791934,아이폰16프로 [미개봉/정품/애플케어]1년에 딱한번 아이폰 저렴한시기],556600,판매중,,https://media.bunjang.co.kr/product/347791934_1_1766331334_w{res}.jpg,https://m.bunjang.co.kr/products/347791934,2026-05-06 21:00,아이폰16프로 [//애플케어]1년에 딱한번 아이폰 저렴한시기],애플,아이폰 16 프로,PHONE,N,
아이폰,번개장터,340975849,(당일발송)애플정품 아이폰6 전색상,80000,판매중,,https://media.bunjang.co.kr/product/340975849_1_1767327190_w{res}.jpg,https://m.bunjang.co.kr/products/340975849,2026-05-06 21:00,(당일발송)애플 아이폰6 전색상,애플,아이폰 6,PHONE,N,
아이폰,번개장터,340944257,[당일발송] 재입고 S급 아이폰7 애플정품 32GB 128GB,130000,판매중,,https://media.bunjang.co.kr/product/340944257_1_1764914282_w{res}.jpg,https://m.bunjang.co.kr/products/340944257,2026-05-06 21:00,[당일발송] 재입고 s급 아이폰7 애플 32gb 128gb,애플,아이폰 7,PHONE,N,32.0
아이폰,번개장터,340939119,(당일발송)애플정품 아이폰5 인스타감성사진 서브용 강추,80000,판매중,,https://media.bunjang.co.kr/product/340939119_1_1775904479_w{res}.jpg,https://m.bunjang.co.kr/products/340939119,2026-05-06 21:00,(당일발송)애플 아이폰5 인스타감성사진 서브용 강추,애플,아이폰 5,PHONE,N,
